BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536112711175099,8.14576232812963,7.383437586470779
7.270106398512804,6.5007039134326,3.8437441646748516,6.429574306211895,0.666667,0.08004239998118148,0.5,2.772588722239781,8.922791623969637,6.119620719711987,5.884922453105766
5.786971277409334,7.719849262203321,7.312386706341724,5.664937690832634,0.916667,0.5108258237659706,0.5,3.044522437723423,9.15915233520675,7.722750864818231,5.136525860648846
8.38850428381242,7.830147359714268,6.893767910246199,7.099506197615132,1.0,0.5108258237659706,1.0,3.4965075614664802,8.517393171418904,7.647792908489901,7.501632160048084
3.272595495223338,5.19295685089021,0.0,5.19295685089021,0.857143,0.0,0.714286,1.9459101490553132,8.294299608857235,5.735905565585453,4.306743260467275
5.99570486922162,7.937695626802405,0.0,7.099506197615132,1.0,0.0,1.0,2.833213344056216,9.259225769705994,8.060829092225388,5.174478828916918
8.021344726634151,4.546587228555794,4.546587228555794,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,8.160803920954665,6.509841570650936,6.857009822924814
6.079717782880026,7.937695626802405,7.312386706341724,7.099506197615132,1.0,0.2876818224517498,1.0,3.7954891891721947,8.160803920954665,7.998427985080455,4.7352635026970145
8.52552773223695,7.754773100162022,6.993051853204218,7.099506197615132,0.75,0.2876818224517498,0.666667,3.5553480614894135,9.536112711175099,7.841505978227013,7.121579910932982
8.258743155072954,2.5185025992165158,2.5185025992165158,0.0,0.166667,0.15415096554150312,0.0,1.0986122886681098,9.210440366976517,8.354913379298212,6.922427598135431
7.323666199792524,7.937695626802405,7.312386706341724,7.099506197615132,1.0,0.6061353490247577,1.0,3.7954891891721947,9.04793908261736,8.22441790092185,6.080513456917082
8.52552773223695,6.290661320207592,6.290661320207592,0.0,0.333333,0.2876818224517498,0.0,1.6094379124341003,9.392745258631441,7.212993864721232,7.294489004326755
8.113685179445463,6.654152520183219,5.902633333401366,6.018593214496234,0.583333,0.15415096554150312,0.416667,2.1972245773362196,9.04793908261736,6.826272180860836,6.666866710763832
8.09650027380302,5.989161898045307,0.0,5.989161898045307,0.416667,0.0,0.416667,2.302585092994046,8.987321812850125,8.354913379298212,6.772174215788749
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699681400989514,7.885403146624744,7.501632160048084
6.903111816779023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210440366976517,5.130490539760201,5.474010583519833
8.52552773223695,7.475843644479066,5.558486916698693,7.099506197615132,1.0,0.22314355131420976,1.0,3.7954891891721947,8.77971129020447,7.847309814697615,7.501632160048084
5.097103712599489,6.007854495087583,0.0,6.007854495087583,0.916667,0.0,0.916667,3.1780538303479458,7.696667081526462,6.4194650451129105,4.877254000682473
6.976801921690057,6.708865219468632,0.0,6.708865219468632,1.0,0.0,1.0,3.2188758248682006,6.90875477931522,6.88533772171472,7.501632160048084
8.308990400250844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.517393171418904,8.085663937498367,6.765838328494095
8.52552773223695,6.891869769751914,6.891869769751914,0.0,0.166667,0.15415096554150312,0.0,1.6094379124341003,9.536112711175099,8.151660839052695,7.501632160048084
6.835308316126841,6.41789174079966,6.384705240593424,3.044522437723423,0.5,0.4054651081081644,0.166667,2.4849066497880004,7.0909098220799835,6.928075071544912,5.615416169256411
7.678035214175345,6.442906341456171,6.203506705351018,4.903421209789107,0.75,0.5596157879354227,0.333333,2.8903717578961645,7.824445930877619,6.938646408814957,6.258611571308827
8.417262132435324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15915233520675,7.2071324031879005,7.005406965319176
6.626324931708965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0909098220799835,6.972293552932178,5.086754413014082
8.237376054978347,6.779114763637471,6.449316518106304,5.513509388074627,0.583333,0.4054651081081644,0.25,2.6390573296152584,9.04793908261736,6.785299447550829,6.755844072827415
6.854836612814297,7.489317053839826,4.846075066880943,7.099506197615132,1.0,0.08004239998118148,1.0,3.7954891891721947,8.294299608857235,6.3544671699932005,5.56443378288125
6.409061239069727,5.706777983635999,5.706777983635999,0.0,0.25,0.22314355131420976,0.0,1.3862943611198906,8.343077871169383,6.221866174744926,5.325192430005375
4.309180608239305,6.775799786831067,0.0,6.775799786831067,1.0,0.0,1.0,2.833213344056216,8.77971129020447,6.536034719575332,5.2850430361745095
6.248995534703494,5.942799375126701,5.942799375126701,0.0,0.333333,0.2876818224517498,0.0,1.9459101490553132,7.0909098220799835,6.032904327559206,5.51524934593153
6.8102605996952885,7.7643214838329735,5.379298095680316,7.099506197615132,1.0,0.2876818224517498,1.0,3.7954891891721947,8.294299608857235,7.710348944297246,5.418530731005913
7.705741544328458,7.83641717151129,7.312386706341724,0.0,1.0,0.6061353490247577,0.0,3.7954891891721947,7.824445930877619,8.094619754378092,6.389853263175092
8.52552773223695,7.064545329746326,0.0,7.064545329746326,0.916667,0.0,0.916667,2.4849066497880004,9.536112711175099,8.27071412044434,7.501632160048084
5.328476726282902,7.633892262367739,7.127934440832331,6.711472719331553,1.0,0.6061353490247577,1.0,3.7376696182833684,8.922791623969637,7.862773685563014,5.309328100321781
6.6710923969548475,7.937695626802405,7.312386706341724,7.099506197615132,1.0,0.6061353490247577,1.0,3.7954891891721947,9.392745258631441,8.354913379298212,5.501005354089432
6.9794901271461205,6.716316284383281,5.937034760118698,6.104703942714493,0.666667,0.3483069295623057,0.5,3.258096538021482,7.496097345175956,6.283627766083456,6.794718394137238
7.231831921679783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783640596221253,8.043463362904765,7.501632160048084
6.0067535744988785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536112711175099,8.354913379298212,5.042021202860664
5.924054590007904,6.139237791397415,5.098035484377089,5.707110264748875,0.5,0.08004239998118148,0.416667,2.0794415416798357,7.496097345175956,7.085385734747231,4.746530363548193
4.037447578912095,6.139863000269876,0.0,6.139863000269876,0.833333,0.0,0.833333,2.5649493574615367,9.510519035757246,6.254419331415076,5.0639119123960326
7.646762282547772,7.393293863521244,7.095686074540602,6.038586654176717,0.5,0.22314355131420976,0.333333,2.6390573296152584,9.04793908261736,8.241649535531266,6.328239539679701
6.324202831914014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.294299608857235,7.585314176618552,5.244050397273901
1.9630629100113468,5.459159891664867,5.459159891664867,0.0,0.428571,0.3566746439386874,0.0,1.791759469228055,9.259225769705994,3.526660509028103,4.00631084463855
3.0013584668049784,6.224954390476336,0.0,6.224954390476336,1.0,0.0,1.0,3.044522437723423,6.90875477931522,6.168291909251369,4.881757627500018
8.52552773223695,7.937695626802405,7.312386706341724,6.5021001528216855,1.0,0.45953211885210227,0.916667,3.7954891891721947,9.350189267092581,7.719352869787829,7.501632160048084
8.52552773223695,5.786774674452019,0.0,5.786774674452019,1.0,0.0,1.0,2.5649493574615367,8.612685172875459,6.844893519826487,7.501632160048084
7.543305840351251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,6.022277996416646,6.642163209251655
5.031926296872054,6.853299093186078,6.285998094508865,6.018593214496234,0.75,0.22314355131420976,0.416667,2.9444389791664403,8.77971129020447,6.691160134971033,5.137148490024378
7.085358700359471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313886831633462,5.105967419114328,5.541352047124365
7.841900284873718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853808274977197,6.9712698995498785,6.378354131819923
4.159885658737978,7.071513939695506,0.0,7.071513939695506,1.0,0.0,1.0,3.1780538303479458,8.922791623969637,7.185394566309485,4.182324318791948
1.4563846302457302,5.423186348593906,0.0,5.423186348593906,1.0,0.0,1.0,2.5649493574615367,8.294299608857235,5.596569295728976,3.4204864130382395
5.214714706004967,6.743917833565335,0.0,6.743917833565335,0.666667,0.0,0.666667,2.4849066497880004,8.517393171418904,6.631327492145402,5.27175993927108
8.52552773223695,7.5469160683383025,7.312386706341724,5.860786223465865,1.0,0.6061353490247577,0.416667,3.332204510175204,9.15915233520675,7.38275983646523,7.300652629295246
7.943925859640517,7.538782345033688,7.089985164907779,6.523048223958482,0.5,0.2876818224517498,0.333333,2.70805020110221,8.160803920954665,8.066526846073982,6.984778335787847
5.7725403940996385,7.841339610821285,6.5469001817924415,7.099506197615132,1.0,0.45953211885210227,1.0,3.332204510175204,8.922791623969637,8.05817866610413,5.264101182622199
7.938174050166169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210440366976517,6.5475583142891765,7.000092467460412
4.846465253244413,5.907212994660391,0.0,5.907212994660391,0.333333,0.0,0.333333,1.6094379124341003,8.006700845440367,6.522727814151878,4.849625076899894
8.52552773223695,4.822215178840431,4.822215178840431,0.0,0.166667,0.15415096554150312,0.0,1.0986122886681098,9.536112711175099,8.354913379298212,7.501632160048084
6.989456301045833,6.6898728635893985,0.0,6.6898728635893985,1.0,0.0,0.916667,3.091042453358316,6.90875477931522,6.765049549965707,6.9461898062491905
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853808274977197,8.354913379298212,7.450483070366942
4.705869355432408,5.181783550292085,5.181783550292085,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,7.576097340623111,5.1444143310543895,5.40344747716466
7.790601522573292,7.937695626802405,7.312386706341724,5.991264527105315,1.0,0.5596157879354227,1.0,3.7954891891721947,8.612685172875459,8.354913379298212,6.723105085015943
8.52552773223695,7.027917703867705,6.941770157569414,4.544145484150317,0.833333,0.3483069295623057,0.666667,3.044522437723423,8.853808274977197,7.232139941486301,7.271725840763329
7.9610405242995945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006700845440367,6.573315231664776,6.685351224172975
7.210302343205352,5.57610060682057,5.57610060682057,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,7.741099090035366,8.349764916898234,5.789155890363814
6.206716449109259,7.86760346060512,6.806386784593848,7.099506197615132,1.0,0.3483069295623057,1.0,3.5553480614894135,9.04793908261736,7.704752926600186,5.396485408770573
7.170837262750577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783640596221253,5.7172016402253565,6.119927110834923
8.013641272338782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.294299608857235,7.067155940080534,6.745204593686035
6.413052449964335,7.937695626802405,7.312386706341724,7.099506197615132,0.916667,0.22314355131420976,0.916667,3.7954891891721947,9.15915233520675,8.354913379298212,5.459234065159157
8.43139396630995,4.953006181259619,4.953006181259619,0.0,0.083333,0.08004239998118148,0.0,1.0986122886681098,8.612685172875459,7.049430962030384,7.3066189394030285
8.29563461486565,7.937695626802405,7.312386706341724,7.099506197615132,1.0,0.22314355131420976,1.0,3.7954891891721947,9.259225769705994,8.183201550212637,7.047432465591714
6.283670714143624,7.937695626802405,7.312386706341724,0.0,0.166667,0.15415096554150312,0.0,1.0986122886681098,8.006700845440367,8.354913379298212,5.810505326911973
3.566359696004409,5.038120751031117,4.141546163706395,4.524827433305553,0.416667,0.08004239998118148,0.416667,2.4849066497880004,7.824445930877619,4.606023911460772,4.987964264063537
8.52552773223695,7.0701717032264275,6.940077250444261,4.973279507552487,0.75,0.45953211885210227,0.416667,2.995732273553991,9.536112711175099,7.989788699892894,7.501632160048084
7.348912552105061,6.259581464064923,0.0,6.259581464064923,1.0,0.0,1.0,2.70805020110221,6.90875477931522,6.160322793484513,7.501632160048084
2.4074870335223677,7.057605295629129,3.580737295494233,7.027101536614579,1.0,0.08004239998118148,0.916667,3.6375861597263857,7.313886831633462,7.050572119097627,3.507850651353292
5.986459972589382,7.937695626802405,7.258461445154958,7.099506197615132,1.0,0.6061353490247577,1.0,3.7954891891721947,9.04793908261736,7.925119075477344,5.512368745046118
6.417648571741431,6.641182169740591,6.641182169740591,0.0,0.125,0.11778303565638346,0.0,0.6931471805599453,7.601402334583733,5.3252715710299565,4.992826413166266
8.484989282205671,7.375838315069006,7.312386706341724,0.0,0.454545,0.37469313694136186,0.0,3.258096538021482,8.699681400989514,6.809971372637677,7.501632160048084
7.07156664517368,6.792344427470809,5.993961427306569,6.19644412779452,0.583333,0.08004239998118148,0.416667,2.0794415416798357,8.006700845440367,6.463977004735289,5.672454852407832
3.8734333922893507,7.708437608968977,0.0,7.099506197615132,1.0,0.0,1.0,2.70805020110221,9.04793908261736,7.827475208033008,4.594561593328151
5.671705612394195,4.709530201312334,4.709530201312334,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,7.0909098220799835,6.5482321743101775,7.019533766031035
7.897311424528714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105090961257085,6.751606325101169,6.5264349573374485
2.764538531226944,4.154184562578117,4.154184562578117,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,8.006700845440367,4.842456148304246,5.109091326573819
3.593493938971976,6.377305012079846,0.0,6.377305012079846,1.0,0.0,1.0,2.70805020110221,9.350189267092581,6.309985355976754,4.948467684569642
7.551536747226587,7.937695626802405,7.312386706341724,5.311973692995522,0.916667,0.6061353490247577,0.5,3.7954891891721947,8.922791623969637,8.354913379298212,6.283348204900093
2.8918605380017754,6.118625692724661,0.0,6.118625692724661,1.0,0.0,1.0,2.5649493574615367,7.601402334583733,6.079928407898777,4.15602396873399
5.440427558321812,6.545220341628289,3.6506582412937387,6.489827837582877,0.916667,0.15415096554150312,0.833333,2.772588722239781,8.922791623969637,6.9247013036005916,5.24856062789596
5.234877969152601,6.767343125265392,0.0,6.767343125265392,0.5,0.0,0.416667,1.9459101490553132,8.294299608857235,6.429661758631469,5.594993053682617
7.142948142488694,7.766111766726074,7.312386706341724,5.233672173054505,1.0,0.4054651081081644,0.833333,3.367295829986474,7.824445930877619,7.070514256016197,5.8038662306734565
5.082336104693219,7.403042809387332,6.880353249233798,6.505784060128229,1.0,0.6061353490247577,0.416667,3.044522437723423,8.853808274977197,7.365491060587242,5.189708112783956
8.52552773223695,6.654693610880642,6.4776183080683225,4.844187086458591,0.416667,0.22314355131420976,0.333333,2.833213344056216,9.536112711175099,7.967742878466052,7.501632160048084
8.018192746807145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006700845440367,4.5292902818127265,7.501632160048084
7.839232978049675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.919719760924575,6.839497754918129,6.4025603116091805
7.773797744552424,6.756350824822904,6.756350824822904,0.0,0.333333,0.2876818224517498,0.0,2.6390573296152584,8.853808274977197,6.6191263143694385,6.394654819738806
8.19594263705626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699681400989514,6.917989831816649,7.26746246981007
8.270015250747704,6.398594934535208,0.0,6.398594934535208,0.5,0.0,0.416667,1.9459101490553132,8.45553053102413,7.052643429437977,7.297561696535872
4.098726265191983,5.709366852950102,0.0,5.709366852950102,0.090909,0.0,0.090909,0.6931471805599453,8.517393171418904,8.053140357016986,4.401997666906801
7.017114731224235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699681400989514,8.25421353261249,6.3067107304498995
7.029723000835248,4.037597828336212,4.037597828336212,0.0,0.083333,0.08004239998118148,0.0,1.3862943611198906,7.0909098220799835,5.588320813773291,6.302111742728382
6.115684485825867,7.937695626802405,7.312386706341724,6.396196052862395,1.0,0.6061353490247577,0.416667,3.7954891891721947,8.294299608857235,8.29678616589753,5.222032688626731
8.52552773223695,6.90875477931522,6.90875477931522,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,9.536112711175099,7.219879846406022,7.477069994743063
8.157996997796985,6.705639094860003,6.461327541465095,5.182289040487914,0.583333,0.22314355131420976,0.5,2.772588722239781,9.350189267092581,6.854395814692791,6.982380997225075
7.222562420275549,6.258261281343595,4.948759890378168,5.946231797828224,1.0,0.08004239998118148,1.0,3.044522437723423,8.006700845440367,6.425024546657127,6.148979312762193
4.119382481041072,6.152732694704104,0.0,6.152732694704104,0.6,0.0,0.5,1.9459101490553132,6.90875477931522,6.295928294989976,4.753853259948998
7.581883956390197,6.167851864413745,0.0,6.167851864413745,1.0,0.0,1.0,3.7954891891721947,7.601402334583733,6.674677327012873,6.646076895544466
8.331941948720418,6.331946590839425,5.930253816063085,5.231108616854587,0.333333,0.08004239998118148,0.166667,1.6094379124341003,8.987321812850125,7.525724434547508,7.067448470389871
3.1580196462445578,5.850188959750028,0.0,5.850188959750028,1.0,0.0,1.0,2.0794415416798357,7.496097345175956,5.832986213983058,4.328262579943986
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987321812850125,7.336813055777124,7.501632160048084
3.8513051442650585,6.701923510286521,6.395411837246348,5.374722697750442,1.0,0.6061353490247577,1.0,3.2188758248682006,8.699681400989514,7.182000491563444,5.259992854886204
8.52552773223695,6.988394731644883,6.210760706693298,6.374854447564289,1.0,0.4054651081081644,0.833333,3.295836866004329,9.536112711175099,7.583347055227858,7.501632160048084
8.00958361395829,7.037572281793943,6.49317878800551,6.171700597410915,0.75,0.3483069295623057,0.5,2.833213344056216,8.732465848349879,6.286169133884521,6.8904845905218535
5.376264837668762,7.752558602025152,4.925803358579558,7.099506197615132,1.0,0.15415096554150312,1.0,3.7954891891721947,8.160803920954665,7.773091926299003,5.18561455654022
4.576314300742501,6.977029444235621,6.072583598392774,6.459794902211031,1.0,0.6061353490247577,0.75,3.332204510175204,9.210440366976517,7.114789938400444,5.263712433074609
7.005477777713178,7.243663070619962,7.126489121807647,5.047995302853334,0.75,0.3483069295623057,0.416667,2.833213344056216,8.853808274977197,5.553906965472277,5.851756794264544
8.472360316976955,7.2938608616100105,6.784208162886389,6.377508954976542,1.0,0.3483069295623057,1.0,3.4011973816621555,8.853808274977197,8.354913379298212,7.240284435441891
6.6423308491812705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04793908261736,7.991206121252378,5.8200573187484235
8.456656190785955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105090961257085,8.354913379298212,7.293943735884443
7.605621907905435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972810784121404,8.037199688650732,6.52580609680591
7.9575862559416315,3.417726683613366,3.417726683613366,0.0,0.1,0.09531017980432493,0.0,0.6931471805599453,8.006700845440367,6.232558945564667,7.145492518516032
5.293933370866566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0909098220799835,5.539205078950222,4.309612045245673
3.36215692426183,5.57485001452115,0.0,5.57485001452115,0.583333,0.0,0.5,2.0794415416798357,8.294299608857235,6.005299210303573,5.142176308064043
7.30562999077979,7.937695626802405,7.312386706341724,4.948759890378168,0.75,0.5108258237659706,0.25,3.4657359027997265,8.517393171418904,8.274712548847127,6.16471877800179
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536112711175099,8.354913379298212,7.501632160048084
4.690840790377048,4.780467127845082,4.780467127845082,0.0,0.125,0.11778303565638346,0.0,1.0986122886681098,7.824445930877619,5.26673100344348,4.060437338116538
4.777253577841955,6.750282420157573,6.750282420157573,0.0,0.25,0.22314355131420976,0.0,1.3862943611198906,7.601402334583733,6.748667716780644,4.31215120420344
6.760971921664894,7.726821199313842,7.312386706341724,6.386256229659672,1.0,0.6061353490247577,0.666667,3.7376696182833684,8.412054873292933,8.201162802804928,5.836523304868592
2.098448754678705,4.662967284714308,0.0,4.662967284714308,0.4,0.0,0.3,1.6094379124341003,7.313886831633462,5.607887467540383,4.284954866683779
3.8967527868320477,6.156321990150294,4.060443010546419,6.027531253144375,0.416667,0.08004239998118148,0.333333,1.791759469228055,9.536112711175099,6.6173376456264625,5.061408829765976
6.197194935480911,6.83843735467124,5.450480357945144,6.552736106354346,0.416667,0.08004239998118148,0.25,1.791759469228055,8.612685172875459,8.061919163638432,5.600845408958772
7.522534786422886,5.730489317484765,5.730489317484765,0.0,0.083333,0.08004239998118148,0.0,1.0986122886681098,9.04793908261736,8.138227919738904,6.155266431017681
7.2576930139094795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313886831633462,5.310370405951366,5.457650238450278
6.237356977331936,4.060443010546419,4.060443010546419,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,9.433563920090563,8.354913379298212,5.552499587666232
5.82981146030727,7.864266224342657,0.0,7.099506197615132,1.0,0.0,1.0,2.5649493574615367,7.496097345175956,7.856777847481987,7.501632160048084
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853808274977197,7.217754728066375,7.123877530560332
7.093790395303989,6.089044875446846,0.0,6.089044875446846,0.333333,0.0,0.25,1.6094379124341003,8.006700845440367,6.372956960964037,5.592590909945966
8.52552773223695,6.576135251331843,4.015662040187632,6.4972273765315105,1.0,0.08004239998118148,0.916667,3.5263605246161616,8.853808274977197,7.219152838499912,7.501632160048084
6.011702653098961,7.937695626802405,7.312386706341724,7.099506197615132,0.833333,0.4054651081081644,0.75,3.4011973816621555,9.536112711175099,8.22889087411905,5.128851284902919
8.276574088773051,6.842373735934762,0.0,6.842373735934762,0.833333,0.0,0.75,3.5553480614894135,8.699681400989514,8.354913379298212,7.278555584902694
8.52552773223695,6.162282692643507,4.2626798770413155,6.002676458071829,0.583333,0.08004239998118148,0.5,2.4849066497880004,8.922791623969637,7.374564475832249,7.501632160048084
6.9621544157939335,6.787213441328647,0.0,6.787213441328647,0.833333,0.0,0.833333,3.7954891891721947,6.90875477931522,6.964375800961971,7.386719397245249
8.206660715850399,6.2032235395555535,5.564520407322694,5.45677305224001,0.416667,0.08004239998118148,0.416667,1.9459101490553132,9.15915233520675,6.9583628858397155,6.71182175184395
8.52552773223695,7.676070227057117,7.1901785481347265,6.72237705533828,1.0,0.45953211885210227,1.0,3.7954891891721947,8.922791623969637,8.354913379298212,7.501632160048084
8.427497943337222,6.791198990563576,6.791198990563576,0.0,0.416667,0.3483069295623057,0.0,2.0794415416798357,8.699681400989514,7.073562776208715,7.09170959127175
8.181604029609662,7.8298133477503535,7.312386706341724,0.0,0.222222,0.20067051364395275,0.0,1.9459101490553132,9.105090961257085,8.354913379298212,6.73058967220428
4.5818953563682925,7.297246819578986,7.297246819578986,0.0,1.0,0.6061353490247577,0.0,2.70805020110221,8.294299608857235,7.375270386299042,3.5784788976503403
8.51112916692825,7.937695626802405,7.312386706341724,6.933033086166406,1.0,0.2876818224517498,0.833333,3.295836866004329,9.350189267092581,7.234694980732713,7.313481567646357
6.94016146338661,7.744569809354496,6.411818267709897,7.099506197615132,0.416667,0.08004239998118148,0.333333,2.302585092994046,8.006700845440367,5.509042920703461,6.337662474784133
1.5783686219794,5.209923215785442,0.0,5.209923215785442,1.0,0.0,0.875,2.1972245773362196,7.313886831633462,5.257844587086771,4.0205962228286625
5.11954074703272,7.228613389988591,6.719435770384546,6.311662211236443,1.0,0.08004239998118148,1.0,2.70805020110221,9.536112711175099,7.479329239829161,5.256214453042892
7.37177181567897,5.548102848808668,5.236441962829949,4.244917420701475,0.333333,0.15415096554150312,0.166667,1.791759469228055,8.160803920954665,6.397003687475691,6.376205897209304
7.74340565299212,5.5479080878770946,5.438166261664436,3.3207101307494686,0.545455,0.37469313694136186,0.181818,2.1972245773362196,8.77971129020447,6.4320356871031015,6.228393716634441
6.70846366381813,6.978027331967469,6.928537818164665,3.966511190712216,0.333333,0.22314355131420976,0.166667,1.9459101490553132,7.824445930877619,8.354913379298212,6.623716775331115
4.641995281940515,6.970438955959368,0.0,6.970438955959368,1.0,0.0,1.0,3.4011973816621555,8.853808274977197,7.564803418775565,5.110104322977598
8.52552773223695,7.206896444522812,0.0,7.099506197615132,0.583333,0.0,0.583333,2.302585092994046,9.536112711175099,7.902885325820107,7.501632160048084
7.6053948416660235,4.33729074083249,4.33729074083249,0.0,0.166667,0.15415096554150312,0.0,1.0986122886681098,8.517393171418904,6.187009280655569,6.40413828880564
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.350189267092581,7.511655405834084,7.501632160048084
8.52552773223695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853808274977197,7.250946193227696,7.114766689826073
8.073591656607716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105090961257085,6.622129315289269,7.0322611271417115
8.371133777133767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.922791623969637,8.354913379298212,7.20756775247359
7.203528395230186,5.6788748389500165,0.0,5.6788748389500165,1.0,0.0,0.857143,2.0794415416798357,7.313886831633462,5.625252670855129,6.745613784129297
6.560528766274372,7.190080529247163,6.925801462673199,5.733341276897746,0.75,0.45953211885210227,0.416667,2.70805020110221,8.006700845440367,6.758402756564727,5.429366054184441
4.72748038080002,5.438079308923196,5.438079308923196,0.0,0.181818,0.16705393081700054,0.0,1.6094379124341003,5.017279836814924,4.792701647628228,5.535426341786959
7.590367711935706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612685172875459,7.301239939263441,6.170205101844096
6.152242376645509,6.374479526378554,6.102513850883277,4.946629964120343,0.666667,0.3483069295623057,0.416667,2.5649493574615367,8.412054873292933,7.221985524090329,5.313031594379538
2.8052420639754585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,7.549265728292107,3.514089096511473
6.911805906104039,7.395107546562485,7.312386706341724,0.0,0.333333,0.2876818224517498,0.0,2.5649493574615367,7.0909098220799835,7.548646164249546,6.42148067729525
5.402400884190859,7.745699530442225,7.227379234212178,6.841615476477592,1.0,0.6061353490247577,0.5,3.5263605246161616,9.536112711175099,7.859371866582554,5.252456034409723
8.52552773223695,7.485373755968628,6.986242932030878,6.552707581787561,1.0,0.5108258237659706,1.0,3.7954891891721947,9.536112711175099,7.116237060327885,7.076358937512268
6.227195394967805,7.937695626802405,7.312386706341724,0.0,0.666667,0.5108258237659706,0.0,3.5263605246161616,9.04793908261736,8.354913379298212,5.1584168540724855
2.9389806887126078,5.587136292536881,0.0,5.587136292536881,1.0,0.0,0.916667,2.70805020110221,6.90875477931522,5.418447326022954,4.8003586331692585
8.52552773223695,6.934650342444781,6.934650342444781,0.0,0.583333,0.45953211885210227,0.0,2.5649493574615367,9.305741456739435,7.188218472916015,7.257494934306376
5.4702002671524115,7.898652430193146,7.312386706341724,6.431862341756169,1.0,0.6061353490247577,0.583333,3.7954891891721947,7.313886831633462,7.773409627813125,5.189354949602865
7.032873318271929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0909098220799835,5.644080795338944,5.486316869089401
5.516879189757807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0909098220799835,5.539943874776382,5.565350139627971
8.105676539496793,7.937695626802405,7.312386706341724,7.099506197615132,1.0,0.6061353490247577,1.0,3.7954891891721947,8.987321812850125,8.354913379298212,6.837577720316077
7.2256654129239495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313886831633462,5.71957967590019,6.146507657172318
4.2841760570397165,6.332177777986449,0.0,6.332177777986449,1.0,0.0,1.0,3.4965075614664802,7.313886831633462,6.181812543182771,5.135368215106307
6.653695255860007,5.2550966640934735,0.0,5.2550966640934735,0.416667,0.0,0.333333,1.9459101490553132,7.0909098220799835,7.769177868200762,6.049781095606571
6.590943247162561,6.044720913408414,0.0,6.044720913408414,0.416667,0.0,0.333333,2.0794415416798357,8.412054873292933,7.082900656819474,5.330442770306461
7.017692957031636,3.4339872044851463,3.4339872044851463,0.0,0.083333,0.08004239998118148,0.0,0.6931471805599453,7.313886831633462,7.518014597711603,6.348988161823774
5.906562783318805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006700845440367,8.354913379298212,6.167971561332271
